"","year","minwage","new pay gap","new disp inc gap ft","new disp inc gap","new abs poverty rate","relative poverty line","new relative poverty rate","new in-work poverty rate","new social tax","social tax change","new income tax","income tax change","total tax change","new subsistence benefits","subsistence benefit change","new all benefits","total benefits change","other benefits change"
"25",2020,609,21.5026763395196,10.5627164421771,15.1504842735629,0.45,599.252,17.01,6.89,363590006.9905,0.142675282171922,157972178.7852,0.179436980177712,0.153806916966289,3170921.748,-0.284068548139828,269944667.2046,-0.003346423985505,-2.03693204525734e-07
"26",2020,610,21.4993570782148,10.5613149044687,15.1502498996334,0.45,599.252,17.01,6.89,363613466.1972,0.149136592091793,157985094.5492,0.187627624730681,0.160791878475095,3170631.9228,-0.293182677113364,269944377.3794,-0.00345378506219163,-2.03693204525734e-07
"27",2020,611,21.4971463103075,10.5599265494671,15.1500323205244,0.45,599.252,17.01,6.89,363637123.9871,0.155652597279769,157998107.9674,0.195880197547552,0.167833725441056,3170338.9812,-0.302394807473689,269944084.4378,-0.00356230055909634,-2.03693204525734e-07
"28",2020,612,21.521318942622,10.5584946719955,15.149788629185,0.45,599.252,17.01,6.89,363661298.5631,0.162310939555169,158011313.5077,0.204254606272215,0.175011701629785,3170046.0396,-0.311606937834028,269943791.4962,-0.00367081605595843,-2.03693204525734e-07
"29",2020,613,21.5245430652703,10.5569891596595,15.1494962974849,0.45,599.252,17.01,6.89,363685281.8044,0.168916582998449,158024562.7117,0.212656704713609,0.182161321060264,3169753.098,-0.320819068194382,269943498.5546,-0.00377933155286314,-2.03693204525734e-07
"30",2020,614,21.5222281520769,10.5554742244041,15.1492046161248,0.45,599.252,17.01,6.89,363709825.2224,0.175676514492253,158038068.7911,0.22122170293359,0.189467836217659,3169463.2728,-0.32993319716789,269943208.7294,-0.00388669262956398,-2.03693204525734e-07
"31",2020,615,21.5196668933478,10.5539345513881,15.1489002237539,0.45,599.481,17.02,6.89,363734137.0346,0.182372655386828,158051527.502,0.229756662005556,0.196720780892093,3169170.3312,-0.339145327528215,269942915.7878,-0.00399520812644028,-2.03693204525734e-07
"32",2020,616,21.5115443996425,10.5523613965274,15.1485753489364,0.45,599.769,17.02,6.89,363759112.171,0.189251493986731,158065169.5624,0.238407893764418,0.204136309428208,3168877.3896,-0.348357457888568,269942622.8462,-0.00410372362333078,-2.03693204525734e-07
"33",2020,617,21.5113067639233,10.5507186817925,15.148206164121,0.45,599.784,17.02,6.89,363784170.0408,0.196153119637614,158078791.9842,0.247046671533539,0.211563953843495,3168450.9892,-0.361766465248721,269942196.4458,-0.00426167678286049,-2.03693204525734e-07
"34",2020,618,21.5075415313247,10.5490179775385,15.1478022880495,0.45,599.784,17.02,6.89,363808994.7311,0.202990521249049,158092652.9753,0.255836740108037,0.218992633243701,3167992.0828,-0.37619768833207,269941737.5394,-0.00443167126647381,-2.03693204525734e-07
"35",2020,619,21.4953803484983,10.5473177635084,15.1474027433795,0.45,599.784,17.02,6.89,363834006.5752,0.209879470157858,158106523.1021,0.2646326021665,0.226459005446785,3167533.1764,-0.390628911415419,269941278.633,-0.00460166575007293,-2.03693204525734e-07
"36",2020,620,21.4699573475731,10.5448591609745,15.1464156794597,0.45,599.784,17,6.85,363859443.5609,0.216885514741421,158120426.8402,0.273449779124419,0.23401347040398,3163489.0224,-0.517805365170261,269937234.479,-0.00609975745433644,-2.03693204525734e-07
"37",2020,621,21.4694292347494,10.5432111374526,15.1460630399311,0.45,599.9952,17.01,6.85,363884622.1527,0.223820390547189,158134535.5606,0.282396947398311,0.241557678913878,3163323.0576,-0.523024457893271,269937068.5142,-0.00616123644105926,-2.03693204525734e-07
"38",2020,622,21.4895145340842,10.5415452790457,15.1457008683295,0.45,600.2184,17.01,6.85,363910268.9106,0.230884212156781,158148556.9835,0.291288755200057,0.24917502432146,3163157.0928,-0.528243550616295,269936902.5494,-0.00622271542778208,-2.03693204525734e-07
"39",2020,623,21.4736077581462,10.5398327139879,15.1453148486992,0.45,600.444,17.01,6.85,363935822.0248,0.237922241719133,158162892.7088,0.300379880614031,0.256834742066289,3162992.8568,-0.533408277790087,269936738.3134,-0.00628355400840519,-2.03693204525734e-07
"40",2020,624,21.4730775587521,10.5380274846867,15.1448698043995,0.45,600.642857142857,17.01,6.85,363961514.1773,0.244998566248512,158177218.2383,0.309464540272401,0.264519200996801,3162826.892,-0.538627370513112,269936572.3486,-0.00634503299512801,-2.03693204525734e-07
"41",2020,625,21.4696998278561,10.5361972689911,15.1444093527085,0.45,600.642857142857,17.01,6.85,363987756.1591,0.25222632887025,158191777.0075,0.318697110923736,0.272354029995455,3162660.9272,-0.543846463236122,269936406.3838,-0.0064065119818224,-2.0369319031488e-07
"42",2020,626,21.4649227934294,10.5342955432963,15.1439020682936,0.45,600.642857142857,17.01,6.85,364013739.4876,0.259382851268271,158206274.1434,0.327890596279559,0.280127355451171,3162496.6912,-0.549011190409928,269936242.1478,-0.00646735056244552,-2.0369319031488e-07
"43",2020,627,21.4617108401969,10.5323114744102,15.1433430870649,0.45,600.642857142857,17.01,6.85,364039896.1151,0.266587104971208,158220859.417,0.337139974927638,0.28795088370434,3162330.7264,-0.554230283132938,269936076.183,-0.00652882954916834,-2.0369319031488e-07
"44",2020,628,21.4593461618884,10.530313957441,15.1427760217195,0.45,600.642857142857,17.01,6.85,364067170.6878,0.274099271490755,158235663.5733,0.346528159951774,0.296031118457762,3162164.7616,-0.559449375855962,269935910.2182,-0.00659030853589115,-2.0369319031488e-07
"45",2020,629,21.4453146709862,10.528274619655,15.1421861468304,0.45,600.642857142857,17.01,6.85,364093606.8179,0.28138050788732,158250410.1413,0.355879824852451,0.30393929145481,3162000.5256,-0.564614103029754,269935745.9822,-0.00665114711651427,-2.0369319031488e-07
"46",2020,630,21.4430423563563,10.5262456129025,15.1416112034899,0.45,600.88,17.03,6.86,364120700.201,0.288842769813968,158265459.8593,0.36542373497349,0.312031887362949,3161834.5608,-0.569833195752778,269935580.0174,-0.00671262610323708,-2.0369319031488e-07
"47",2020,631,21.4616145843591,10.5241705823705,15.1410078275103,0.45,601.022857142857,17.04,6.86,364147511.8375,0.29622743098777,158280429.6243,0.374916942201239,0.320055027331065,3161668.596,-0.575052288475788,269935414.0526,-0.0067741050899599,-2.0369319031488e-07
"48",2020,632,21.4760808509014,10.5220034934065,15.1403450815461,0.45,601.022857142857,17.04,6.86,364174560.2777,0.303677314405235,158295658.5017,0.384574467820656,0.328173396375746,3161502.6312,-0.580271381198784,269935248.0878,-0.00683558407668272,-2.0369319031488e-07
"49",2020,633,21.4772473904528,10.5198068669792,15.1396709621338,0.45,601.022857142857,17.03,6.86,364202265.3436,0.311308050577182,158310904.4675,0.394242830198181,0.336421136440265,3161338.3952,-0.585436108372591,269935083.8518,-0.00689642265729162,-2.03693204525734e-07
"50",2020,634,21.4732937689907,10.517578015984,15.1389785311261,0.45,601.022857142857,17.02,6.85,364229680.0922,0.318858825390038,158326222.9752,0.403957195655209,0.344627057837798,3161172.4304,-0.590655201095601,269934917.887,-0.00695790164402865,-2.03693204525734e-07
"51",2020,635,21.4705250828873,10.5152892408859,15.1382454237429,0.45,601.022857142857,17.02,6.85,364257236.9298,0.326448735416491,158341775.0384,0.41381967237254,0.352905112966951,3161006.4656,-0.595874293818625,269934751.9222,-0.00701938063075147,-2.03693204525734e-07
"52",2020,636,21.4772589141602,10.5129194746154,15.1374633255595,0.45,601.022857142857,17.02,6.85,364285374.9461,0.334198718021199,158357203.2366,0.42360359901825,0.361270984485515,3160842.2296,-0.601039020992417,269934587.6862,-0.00708021921136037,-2.03693204525734e-07
"53",2020,637,21.4750685865864,10.5105652306555,15.1366957373717,0.45,601.022857142857,17.02,6.85,364313205.7027,0.341864072864453,158372917.0208,0.433568632520277,0.369632694077396,3160676.2648,-0.606258113715441,269934421.7214,-0.00714169819808319,-2.03693204525734e-07
"54",2020,638,21.4850281341844,10.5082492226428,15.1359579117636,0.45,601.022857142857,17.02,6.85,364341601.842,0.349685149633657,158388555.3441,0.443485811833455,0.378088481680876,3160510.3,-0.611477206438451,269934255.7566,-0.00720317718480601,-2.03693204525734e-07
"55",2020,639,21.3445417228166,10.5059518541091,15.1352371971763,0.45,601.022857142857,17.02,6.85,364369719.3834,0.357429492888485,158404413.8683,0.453542633470718,0.386533055507741,3160346.064,-0.616641933612271,269934091.5206,-0.00726401576542912,-2.03693204525734e-07
"56",2020,640,21.341512808674,10.5037181751123,15.1345723827055,0.45,601.248571428571,17.05,6.86,364398128.5125,0.365254147405409,158420277.321,0.463602580559311,0.395034568328725,3160180.0992,-0.621861026335267,269933925.5558,-0.00732549475215194,-2.03693204525734e-07
"57",2020,641,21.3390610701887,10.5014353930073,15.1338793438435,0.45,601.514285714286,17.05,6.86,364427837.0703,0.373436700279981,158436268.9781,0.473743829587946,0.403810224662678,3160014.1344,-0.627080119058292,269933759.591,-0.00738697373887476,-2.03693204525734e-07
"58",2020,642,21.3396542598028,10.4990753387689,15.1331391043886,0.45,601.782857142857,17.12,6.87,364456564.9859,0.381349157355672,158452619.9106,0.4841129162496,0.412466562050199,3159849.8984,-0.632244846232112,269933595.355,-0.00744781231949787,-2.03693204525734e-07
"59",2020,643,21.3357803362987,10.4967081926404,15.1323950307807,0.45,602.051428571429,17.12,6.87,364485520.7548,0.389324371489053,158468876.7038,0.494422303651859,0.421148576080896,3159683.9336,-0.637463938955108,269933429.3902,-0.00750929130622069,-2.03693204525734e-07
"60",2020,644,21.3176668223942,10.4942936111875,15.1316237374425,0.45,602.32,17.13,6.88,364515084.6182,0.397467071551262,158485352.4252,0.504870526284392,0.42998940045878,3159517.9688,-0.642683031678118,269933263.4254,-0.00757077029294351,-2.03693204525734e-07
"61",2020,645,21.3044751946846,10.4925245715257,15.1313124576342,0.45,602.54,17.13,6.88,364544384.4585,0.40553705239941,158501770.4515,0.515282161065329,0.43876844638848,3159353.7328,-0.647847758851938,269933099.1894,-0.0076316088735382,-2.03693204525734e-07
"62",2020,646,21.3012814936965,10.4900796520464,15.1305289528504,0.45,602.54,17.13,6.88,364574242.7606,0.413760848967485,158518402.0281,0.525829220634265,0.447695739167543,3159187.768,-0.653066851574934,269932933.2246,-0.00769308786026102,-2.03693204525734e-07
"63",2020,647,21.2852306012634,10.4867693667746,15.1291366760794,0.45,602.562,17.13,6.88,364603747.0089,0.421887129393639,158534936.2424,0.536314537050231,0.456536348053206,3159021.8032,-0.658285944297958,269932767.2598,-0.00775456684698383,-2.03693204525734e-07
"64",2020,648,21.2715102536307,10.484246510996,15.1283066571931,0.45,602.562,17.13,6.88,364633404.243,0.430055546311436,158551549.7,0.546850106297043,0.465421551100548,3158857.5672,-0.663450671471779,269932603.0238,-0.00781540542760695,-2.03693204525734e-07
"65",2020,649,21.2624491485935,10.4816939482659,15.1274604903966,0.45,602.643333333333,17.13,6.88,364663692.1318,0.438397662856914,158568367.115,0.557515016910543,0.474467021861699,3158691.6024,-0.668669764194775,269932437.059,-0.00787688441432977,-2.03693204525734e-07
"66",2020,650,21.241077421195,10.4791447477043,15.1266177870412,0.44,602.953333333333,17.13,6.88,364693627.6988,0.446642740300817,158585145.4598,0.568155150815443,0.483437334952555,3158525.6376,-0.673888856917785,269932271.0942,-0.00793836340105258,-2.03693204525734e-07
"67",2020,651,21.2374138825539,10.4766478650764,15.1258202054552,0.44,602.97,17.13,6.88,364723743.5038,0.454937460240828,158602209.2549,0.578976305521351,0.492497072578672,3158361.4016,-0.679053584091591,269932106.8582,-0.0079992019816757,-2.03693204525734e-07
"68",2020,652,21.2304116186375,10.4737134078198,15.124716730889,0.44,602.97,17.11,6.86,364754420.2512,0.463386679126188,158619151.194,0.589720184180507,0.501641126467973,3158195.4368,-0.684272676814601,269931940.8934,-0.00806068096839851,-2.03693204525734e-07
"69",2020,653,21.2335075251224,10.4711510528022,15.1238779937208,0.44,602.992,17.11,6.86,364785413.7799,0.471923148283153,158636317.6509,0.600606442763564,0.510889124176501,3158029.472,-0.689491769537625,269931774.9286,-0.00812215995512133,-2.03693204525734e-07
"70",2020,654,21.22842257893,10.4685059436614,15.1229924974693,0.44,603.312,17.1,6.83,364816609.0665,0.480515187107798,158653544.3654,0.611530914229988,0.520187435827452,3157865.236,-0.694656496711417,269931610.6926,-0.00818299853573023,-2.03693204525734e-07
"71",2020,655,21.229798988347,10.4658152657769,15.1220821221905,0.44,603.628,17.12,6.83,364847493.6338,0.489021645302174,158671045.5043,0.622629414326639,0.529478777892635,3157699.2712,-0.699875589434441,269931444.7278,-0.00824447752245305,-2.03693204525734e-07
"72",2020,656,21.2258597618787,10.4631115507452,15.1211672408851,0.44,603.628,17.12,6.83,364878543.1218,0.497573527187484,158688478.8226,0.633684905397402,0.538788765758696,3157533.3064,-0.705094682157451,269931278.763,-0.00830595650917587,-2.03693204525734e-07
"73",2020,657,21.2255725825441,10.4603966087162,15.1202442871695,0.44,603.628,17.12,6.83,364910067.4615,0.506256196274549,158705907.3024,0.644737328091139,0.548189008655811,3157369.0704,-0.710259409331258,269931114.527,-0.00836679508979898,-2.03693204525734e-07
"74",2020,658,21.220963109907,10.4576652662538,15.1193107277133,0.44,603.7176,17.12,6.83,364941194.173,0.514829347632983,158723564.744,0.6559349489102,0.557556863119629,3157203.1056,-0.715478502054268,269930948.5622,-0.0084282740765218,-2.03693204525734e-07
"75",2020,659,21.219846471715,10.4548734247654,15.1183443247711,0.44,603.948,17.12,6.83,364972594.9955,0.523477996690303,158741220.7205,0.66713164062331,0.566977072845347,3157037.1408,-0.720697594777278,269930782.5974,-0.00848975306324462,-2.03693204525734e-07
"76",2020,660,21.2135804432764,10.4520339969586,15.1173489526908,0.44,604.176,17.12,6.83,365004468.6849,0.532256886280948,158759158.248,0.678506880362264,0.57654215086626,3156872.9048,-0.725862321951084,269930618.3614,-0.00855059164386773,-2.03693204525734e-07
"77",2020,661,21.2093851452467,10.4491376219186,15.1163179599455,0.44,604.405714285714,17.11,6.83,365036217.5315,0.541001390735204,158776998.9308,0.689820705188822,0.586064658992967,3156706.94,-0.731081414674108,269930452.3966,-0.00861207063059055,-2.03693204525734e-07
"78",2020,662,21.2054195642233,10.4489108625053,15.1171702994254,0.44,604.62,17.11,6.83,365068514.9254,0.549896980183746,158795113.4509,0.701308186330991,0.595745086828359,3156540.9752,-0.736300507397118,269930286.4318,-0.00867354961731337,-2.03693204525734e-07
"79",2020,663,21.20072450597,10.4464400882228,15.1167856932571,0.44,604.74,17.11,6.83,365100361.3999,0.558668374043378,158813081.769,0.712702952197887,0.605310851478734,3156376.7392,-0.741465234570924,269930122.1958,-0.00873438819792227,-2.03693204525734e-07
"80",2020,664,21.2005720724973,10.4435207587328,15.1157449244451,0.44,604.74,17.11,6.83,365132257.3799,0.56745340307755,158831075.9683,0.724114130853792,0.614891092379906,3156210.7744,-0.746684327293934,269929956.231,-0.00879586718464509,-2.03693204525734e-07
"81",2020,665,21.1796242616542,10.4405685634135,15.1146853978816,0.44,604.74,17.11,6.83,365164841.2511,0.576427896243686,158849408.4813,0.735739854097574,0.624668391906482,3156044.8096,-0.751903420016959,269929790.2662,-0.00885734617138212,-2.03693204525734e-07
"82",2020,666,21.158808521941,10.4376038310417,15.1136217392078,0.44,604.74,17.11,6.83,365197815.7382,0.585509975758441,158867655.0217,0.747311057066128,0.634504191046531,3155878.8448,-0.757122512739954,269929624.3014,-0.00891882515810494,-2.03693204525734e-07
"83",2020,667,21.1235606577202,10.434679040717,15.1125985557959,0.44,604.74,17.11,6.83,365230397.3016,0.594483833293069,158886215.6655,0.759081451449319,0.644324854593293,3155714.6088,-0.762287239913775,269929460.0654,-0.00897966373869963,-2.03693204525734e-07
"84",2020,668,21.1131287835558,10.4317911669553,15.111609007113,0.44,604.74,17.11,6.83,365263762.5518,0.603673539699315,158904778.0237,0.770852933034234,0.654296336052624,3155548.644,-0.767506332636785,269929294.1006,-0.00904114272542245,-2.03693204525734e-07
"85",2020,669,21.0986877576053,10.4289156528753,15.1106288456148,0.42,604.914,17.09,6.81,365296719.9527,0.612750913205261,158923558.5063,0.782762740112645,0.664231385286783,3155382.6792,-0.772725425359781,269929128.1358,-0.00910262171214526,-2.03693204525734e-07
"86",2020,670,21.0934281039603,10.4260562207242,15.1096660562802,0.42,604.978,17.09,6.81,365330297.7546,0.621999162188203,158942233.7213,0.794605790823027,0.674265353830037,3155218.4432,-0.777890152533601,269928963.8998,-0.00916346029276838,-2.03693204525734e-07
"87",2020,671,21.0940245298144,10.4231375633609,15.108664293072,0.42,604.978,17.09,6.81,365363462.5279,0.631133651749337,158960964.605,0.806484144325736,0.684230699771064,3155052.4784,-0.783109245256625,269928797.935,-0.0092249392794912,-2.03693204525734e-07
"88",2020,672,21.0900113238687,10.420205742308,15.1076557138941,0.42,604.978,17.09,6.81,365396719.2662,0.640293470997619,158979943.3448,0.818519677939193,0.694261300398395,3154886.5136,-0.788328337979621,269928631.9702,-0.00928641826621401,-2.03693204525734e-07
"89",2020,673,21.0869830543512,10.4172442539872,15.1066286836486,0.42,604.978,17.09,6.81,365430656.7766,0.649640793582236,158998729.5065,0.83043308646846,0.704385647253815,3154722.2776,-0.793493065153442,269928467.7342,-0.00934725684683713,-2.03693204525734e-07
"90",2020,674,21.0822791343367,10.4142998693126,15.1056188042913,0.42,604.978,17.09,6.81,365464158.3401,0.658868044415655,159017840.0293,0.842552191422385,0.714488566668791,3154556.3128,-0.798712157876452,269928301.7694,-0.00940873583355994,-2.03693204525734e-07
"91",2020,675,21.0298147250947,10.411298082349,15.1045718203233,0.42,604.978,17.09,6.81,365497819.1071,0.66813914426605,159036868.0368,0.854618968578109,0.724606212257129,3154390.348,-0.803931250599476,269928135.8046,-0.00947021482028276,-2.03693204525734e-07
"92",2020,676,21.035715330951,10.408324316325,15.1035513108374,0.42,604.978,17.09,6.81,365532243.663,0.677620612559878,159056227.3056,0.866895817980605,0.73493413659898,3154226.112,-0.809095977773254,269927971.5686,-0.00953105340089166,-2.03693204525734e-07
"93",2020,677,21.0294651423135,10.4052628774756,15.1024816741951,0.42,604.978,17.08,6.8,365566522.1837,0.687061858748208,159075622.2534,0.879195293532604,0.745240869616282,3154060.1472,-0.814315070496278,269927805.6038,-0.00959253238761448,-2.03693204525734e-07
"94",2020,678,21.0133438919489,10.4021584833346,15.1013871143212,0.42,604.978,17.08,6.8,365602124.9027,0.696867825522403,159095109.9838,0.891553607980796,0.755819700640942,3153894.1824,-0.819534163219288,269927639.639,-0.0096540113743373,-2.03693204525734e-07
"95",2020,679,21.0086618841704,10.3990350182729,15.100283084758,0.42,605.049,17.08,6.8,365636723.7875,0.706397308783878,159114892.2272,0.904098690420355,0.766262323135848,3153729.9464,-0.824698890393108,269927475.403,-0.00971484995496041,-2.03693204525734e-07
"96",2020,680,21.0591264884459,10.3958171486753,15.0991184485995,0.42,605.295,17.1,6.8,365671549.3795,0.715989233435579,159134568.3376,0.916576467690945,0.776728099082973,3153563.9816,-0.829917983116104,269927309.4382,-0.00977632894168323,-2.03693204525734e-07
"97",2020,681,21.054838676877,10.3925238697356,15.0979106581136,0.42,605.365714285714,17.1,6.8,365707193.853,0.725806700546016,159154582.3447,0.929268525105201,0.787416007200804,3153398.0168,-0.835137075839128,269927143.4734,-0.00983780792840605,-2.03693204525734e-07
"98",2020,682,21.054939546105,10.3892393030029,15.0967135129904,0.42,605.365714285714,17.1,6.8,365742430.5652,0.735511858993746,159174454.3899,0.9418705561406,0.797998353848229,3153233.7808,-0.840301803012935,269926979.2374,-0.00989864650902916,-2.03693204525734e-07
"99",2020,683,21.0581599872595,10.3859527750432,15.0955220375511,0.42,605.365714285714,17.1,6.8,365777875.3109,0.74527431558181,159194651.5266,0.954678746790222,0.808683074670355,3153067.816,-0.845520895735945,269926813.2726,-0.00996012549575198,-2.03693204525734e-07
"100",2020,684,21.0434805119811,10.3826517455495,15.0943234220826,0.42,605.365714285714,17.1,6.8,365814108.9159,0.755254045690037,159214795.9318,0.96745349729855,0.819509151602162,3152901.8512,-0.850739988458955,269926647.3078,-0.0100216044824748,-2.03693204525734e-07
"101",2020,685,21.0154558882762,10.3794013263603,15.0931710794984,0.42,605.365714285714,17.1,6.8,365850011.374,0.765142568845832,159235274.1804,0.980439957514918,0.83033574633366,3152737.6152,-0.855904715632775,269926483.0718,-0.0100824430630837,-2.03693204525734e-07
"102",2020,686,21.0194870385777,10.3760540583396,15.0919598612671,0.42,605.436,17.1,6.8,365886801.6686,0.775275626561466,159255664.7835,0.993370836571913,0.841315999012579,3152571.6504,-0.861123808355771,269926317.107,-0.0101439220498065,-2.03693204525734e-07
"103",2020,687,21.0148969598248,10.3726579817644,15.0907150579359,0.42,605.816,17.13,6.83,365923136.2561,0.785283170024087,159276197.236,1.00639167066494,0.85223598266829,3152405.6856,-0.866342901078795,269926151.1422,-0.0102054010365293,-2.03693204525734e-07
"104",2020,688,21.0029246907841,10.3692589584087,15.0894751831475,0.42,605.847,17.14,6.83,365959601.3117,0.795326647985206,159297014.9174,1.01959338515618,0.863235791200495,3152241.4496,-0.871507628252601,269925986.9062,-0.0102662396171382,-2.03693204525734e-07
