"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"412","Üksikvanem","Ennustatud 2019",0,27.2,2019,570
"413","Lasteta paar","Tegelik 2019",0.26,9.19,2019,570
"414","Lasteta paar","Ennustatud 2019",0.26,9.08,2019,570
"415","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,570
"416","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,570
"417","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,570
"418","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,570
"419","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,570
"420","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,570
"421","Üksik mees","Tegelik 2019",6.03,32.75,2019,571
"422","Üksik mees","Ennustatud 2019",6.03,32.75,2019,571
"423","Üksik naine","Tegelik 2019",1.32,21.29,2019,571
"424","Üksik naine","Ennustatud 2019",1.32,21.29,2019,571
"425","Üksikvanem","Tegelik 2019",0,30.12,2019,571
"426","Üksikvanem","Ennustatud 2019",0,27.2,2019,571
"427","Lasteta paar","Tegelik 2019",0.26,9.19,2019,571
"428","Lasteta paar","Ennustatud 2019",0.26,9.08,2019,571
"429","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,571
"430","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,571
"431","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,571
"432","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,571
"433","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,571
"434","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,571
"435","Üksik mees","Tegelik 2019",6.03,32.75,2019,572
"436","Üksik mees","Ennustatud 2019",6.03,32.75,2019,572
"437","Üksik naine","Tegelik 2019",1.32,21.29,2019,572
"438","Üksik naine","Ennustatud 2019",1.32,21.29,2019,572
"439","Üksikvanem","Tegelik 2019",0,30.12,2019,572
"440","Üksikvanem","Ennustatud 2019",0,27.2,2019,572
"441","Lasteta paar","Tegelik 2019",0.26,9.19,2019,572
"442","Lasteta paar","Ennustatud 2019",0.26,9.08,2019,572
"443","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,572
"444","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,572
"445","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,572
"446","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,572
"447","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,572
"448","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,572
"449","Üksik mees","Tegelik 2019",6.03,32.75,2019,573
"450","Üksik mees","Ennustatud 2019",6.03,32.75,2019,573
"451","Üksik naine","Tegelik 2019",1.32,21.29,2019,573
"452","Üksik naine","Ennustatud 2019",1.32,21.29,2019,573
"453","Üksikvanem","Tegelik 2019",0,30.12,2019,573
"454","Üksikvanem","Ennustatud 2019",0,27.2,2019,573
"455","Lasteta paar","Tegelik 2019",0.26,9.19,2019,573
"456","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,573
"457","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,573
"458","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,573
"459","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,573
"460","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,573
"461","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,573
"462","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,573
"463","Üksik mees","Tegelik 2019",6.03,32.75,2019,574
"464","Üksik mees","Ennustatud 2019",6.03,32.75,2019,574
"465","Üksik naine","Tegelik 2019",1.32,21.29,2019,574
"466","Üksik naine","Ennustatud 2019",1.32,21.29,2019,574
"467","Üksikvanem","Tegelik 2019",0,30.12,2019,574
"468","Üksikvanem","Ennustatud 2019",0,27.2,2019,574
"469","Lasteta paar","Tegelik 2019",0.26,9.19,2019,574
"470","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,574
"471","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,574
"472","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,574
"473","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,574
"474","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,574
"475","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,574
"476","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,574
"477","Üksik mees","Tegelik 2019",6.03,32.75,2019,575
"478","Üksik mees","Ennustatud 2019",6.03,32.75,2019,575
"479","Üksik naine","Tegelik 2019",1.32,21.29,2019,575
"480","Üksik naine","Ennustatud 2019",1.32,21.29,2019,575
"481","Üksikvanem","Tegelik 2019",0,30.12,2019,575
"482","Üksikvanem","Ennustatud 2019",0,27.97,2019,575
"483","Lasteta paar","Tegelik 2019",0.26,9.19,2019,575
"484","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,575
"485","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,575
"486","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,575
"487","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,575
"488","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,575
"489","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,575
"490","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,575
"491","Üksik mees","Tegelik 2019",6.03,32.75,2019,576
"492","Üksik mees","Ennustatud 2019",6.03,32.75,2019,576
"493","Üksik naine","Tegelik 2019",1.32,21.29,2019,576
"494","Üksik naine","Ennustatud 2019",1.32,21.29,2019,576
"495","Üksikvanem","Tegelik 2019",0,30.12,2019,576
"496","Üksikvanem","Ennustatud 2019",0,27.97,2019,576
"497","Lasteta paar","Tegelik 2019",0.26,9.19,2019,576
"498","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,576
"499","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,576
"500","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,576
"501","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,576
"502","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,576
"503","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,576
"504","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,576
"505","Üksik mees","Tegelik 2019",6.03,32.75,2019,577
"506","Üksik mees","Ennustatud 2019",6.03,32.75,2019,577
"507","Üksik naine","Tegelik 2019",1.32,21.29,2019,577
"508","Üksik naine","Ennustatud 2019",1.32,21.29,2019,577
"509","Üksikvanem","Tegelik 2019",0,30.12,2019,577
"510","Üksikvanem","Ennustatud 2019",0,27.97,2019,577
"511","Lasteta paar","Tegelik 2019",0.26,9.19,2019,577
"512","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,577
"513","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,577
"514","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,577
"515","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,577
"516","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,577
"517","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,577
"518","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,577
"519","Üksik mees","Tegelik 2019",6.03,32.75,2019,578
"520","Üksik mees","Ennustatud 2019",6.03,32.75,2019,578
"521","Üksik naine","Tegelik 2019",1.32,21.29,2019,578
"522","Üksik naine","Ennustatud 2019",1.32,21.29,2019,578
"523","Üksikvanem","Tegelik 2019",0,30.12,2019,578
"524","Üksikvanem","Ennustatud 2019",0,27.97,2019,578
"525","Lasteta paar","Tegelik 2019",0.26,9.19,2019,578
"526","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,578
"527","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,578
"528","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,578
"529","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,578
"530","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,578
"531","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,578
"532","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,578
"533","Üksik mees","Tegelik 2019",6.03,32.75,2019,579
"534","Üksik mees","Ennustatud 2019",6.03,32.75,2019,579
"535","Üksik naine","Tegelik 2019",1.32,21.29,2019,579
"536","Üksik naine","Ennustatud 2019",1.32,21.29,2019,579
"537","Üksikvanem","Tegelik 2019",0,30.12,2019,579
"538","Üksikvanem","Ennustatud 2019",0,28.14,2019,579
"539","Lasteta paar","Tegelik 2019",0.26,9.19,2019,579
"540","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,579
"541","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,579
"542","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,579
"543","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,579
"544","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,579
"545","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,579
"546","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,579
"547","Üksik mees","Tegelik 2019",6.03,32.75,2019,580
"548","Üksik mees","Ennustatud 2019",6.03,32.75,2019,580
"549","Üksik naine","Tegelik 2019",1.32,21.29,2019,580
"550","Üksik naine","Ennustatud 2019",1.32,21.29,2019,580
"551","Üksikvanem","Tegelik 2019",0,30.12,2019,580
"552","Üksikvanem","Ennustatud 2019",0,28.14,2019,580
"553","Lasteta paar","Tegelik 2019",0.26,9.19,2019,580
"554","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,580
"555","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,580
"556","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,580
"557","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,580
"558","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,580
"559","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,580
"560","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,580
"561","Üksik mees","Tegelik 2019",6.03,32.75,2019,581
"562","Üksik mees","Ennustatud 2019",6.03,32.75,2019,581
"563","Üksik naine","Tegelik 2019",1.32,21.29,2019,581
"564","Üksik naine","Ennustatud 2019",1.32,21.29,2019,581
"565","Üksikvanem","Tegelik 2019",0,30.12,2019,581
"566","Üksikvanem","Ennustatud 2019",0,28.14,2019,581
"567","Lasteta paar","Tegelik 2019",0.26,9.19,2019,581
"568","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,581
"569","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,581
"570","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,581
"571","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,581
"572","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,581
"573","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,581
"574","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,581
"575","Üksik mees","Tegelik 2019",6.03,32.75,2019,582
"576","Üksik mees","Ennustatud 2019",6.03,32.75,2019,582
"577","Üksik naine","Tegelik 2019",1.32,21.29,2019,582
"578","Üksik naine","Ennustatud 2019",1.32,21.29,2019,582
"579","Üksikvanem","Tegelik 2019",0,30.12,2019,582
"580","Üksikvanem","Ennustatud 2019",0,28.14,2019,582
"581","Lasteta paar","Tegelik 2019",0.26,9.19,2019,582
"582","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,582
"583","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,582
"584","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,582
"585","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,582
"586","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,582
"587","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,582
"588","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,582
"589","Üksik mees","Tegelik 2019",6.03,32.75,2019,583
"590","Üksik mees","Ennustatud 2019",6.03,32.75,2019,583
"591","Üksik naine","Tegelik 2019",1.32,21.29,2019,583
"592","Üksik naine","Ennustatud 2019",1.32,21.29,2019,583
"593","Üksikvanem","Tegelik 2019",0,30.12,2019,583
"594","Üksikvanem","Ennustatud 2019",0,28.14,2019,583
"595","Lasteta paar","Tegelik 2019",0.26,9.19,2019,583
"596","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,583
"597","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,583
"598","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,583
"599","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,583
"600","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,583
"601","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,583
"602","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,583
"603","Üksik mees","Tegelik 2019",6.03,32.75,2019,584
"604","Üksik mees","Ennustatud 2019",6.03,32.75,2019,584
"605","Üksik naine","Tegelik 2019",1.32,21.29,2019,584
"606","Üksik naine","Ennustatud 2019",1.32,21.29,2019,584
"607","Üksikvanem","Tegelik 2019",0,30.12,2019,584
"608","Üksikvanem","Ennustatud 2019",0,28.14,2019,584
"609","Lasteta paar","Tegelik 2019",0.26,9.19,2019,584
"610","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,584
"611","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,584
"612","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,584
"613","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,584
"614","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,584
"615","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,584
"616","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,584
"617","Üksik mees","Tegelik 2019",6.03,32.75,2019,585
"618","Üksik mees","Ennustatud 2019",6.03,32.75,2019,585
"619","Üksik naine","Tegelik 2019",1.32,21.29,2019,585
"620","Üksik naine","Ennustatud 2019",1.32,21.29,2019,585
"621","Üksikvanem","Tegelik 2019",0,30.12,2019,585
"622","Üksikvanem","Ennustatud 2019",0,28.14,2019,585
"623","Lasteta paar","Tegelik 2019",0.26,9.19,2019,585
"624","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,585
"625","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,585
"626","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,585
"627","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,585
"628","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,585
"629","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,585
"630","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,585
"631","Üksik mees","Tegelik 2019",6.03,32.75,2019,586
"632","Üksik mees","Ennustatud 2019",6.03,32.75,2019,586
"633","Üksik naine","Tegelik 2019",1.32,21.29,2019,586
"634","Üksik naine","Ennustatud 2019",1.32,21.29,2019,586
"635","Üksikvanem","Tegelik 2019",0,30.12,2019,586
"636","Üksikvanem","Ennustatud 2019",0,28.14,2019,586
"637","Lasteta paar","Tegelik 2019",0.26,9.19,2019,586
"638","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,586
"639","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,586
"640","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,586
"641","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,586
"642","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,586
"643","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,586
"644","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,586
"645","Üksik mees","Tegelik 2019",6.03,32.75,2019,587
"646","Üksik mees","Ennustatud 2019",6.03,32.75,2019,587
"647","Üksik naine","Tegelik 2019",1.32,21.29,2019,587
"648","Üksik naine","Ennustatud 2019",1.32,21.29,2019,587
"649","Üksikvanem","Tegelik 2019",0,30.12,2019,587
"650","Üksikvanem","Ennustatud 2019",0,28.14,2019,587
"651","Lasteta paar","Tegelik 2019",0.26,9.19,2019,587
"652","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,587
"653","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,587
"654","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,587
"655","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,587
"656","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,587
"657","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,587
"658","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,587
"659","Üksik mees","Tegelik 2019",6.03,32.75,2019,588
"660","Üksik mees","Ennustatud 2019",6.03,32.75,2019,588
"661","Üksik naine","Tegelik 2019",1.32,21.29,2019,588
"662","Üksik naine","Ennustatud 2019",1.32,21.29,2019,588
"663","Üksikvanem","Tegelik 2019",0,30.12,2019,588
"664","Üksikvanem","Ennustatud 2019",0,28.14,2019,588
"665","Lasteta paar","Tegelik 2019",0.26,9.19,2019,588
"666","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,588
"667","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,588
"668","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,588
"669","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,588
"670","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,588
"671","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,588
"672","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,588
"673","Üksik mees","Tegelik 2019",6.03,32.75,2019,589
"674","Üksik mees","Ennustatud 2019",6.03,32.75,2019,589
"675","Üksik naine","Tegelik 2019",1.32,21.29,2019,589
"676","Üksik naine","Ennustatud 2019",1.32,21.29,2019,589
"677","Üksikvanem","Tegelik 2019",0,30.12,2019,589
"678","Üksikvanem","Ennustatud 2019",0,27.15,2019,589
"679","Lasteta paar","Tegelik 2019",0.26,9.19,2019,589
"680","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,589
"681","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,589
"682","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,589
"683","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,589
"684","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,589
"685","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,589
"686","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,589
"687","Üksik mees","Tegelik 2019",6.03,32.75,2019,590
"688","Üksik mees","Ennustatud 2019",6.03,32.75,2019,590
"689","Üksik naine","Tegelik 2019",1.32,21.29,2019,590
"690","Üksik naine","Ennustatud 2019",1.32,21.29,2019,590
"691","Üksikvanem","Tegelik 2019",0,30.12,2019,590
"692","Üksikvanem","Ennustatud 2019",0,27.15,2019,590
"693","Lasteta paar","Tegelik 2019",0.26,9.19,2019,590
"694","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,590
"695","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,590
"696","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,590
"697","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,590
"698","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,590
"699","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,590
"700","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,590
"701","Üksik mees","Tegelik 2019",6.03,32.75,2019,591
"702","Üksik mees","Ennustatud 2019",6.03,32.75,2019,591
"703","Üksik naine","Tegelik 2019",1.32,21.29,2019,591
"704","Üksik naine","Ennustatud 2019",1.32,21.29,2019,591
"705","Üksikvanem","Tegelik 2019",0,30.12,2019,591
"706","Üksikvanem","Ennustatud 2019",0,26.77,2019,591
"707","Lasteta paar","Tegelik 2019",0.26,9.19,2019,591
"708","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,591
"709","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,591
"710","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,591
"711","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,591
"712","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,591
"713","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,591
"714","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,591
"715","Üksik mees","Tegelik 2019",6.03,32.75,2019,592
"716","Üksik mees","Ennustatud 2019",6.03,32.75,2019,592
"717","Üksik naine","Tegelik 2019",1.32,21.29,2019,592
"718","Üksik naine","Ennustatud 2019",1.32,21.29,2019,592
"719","Üksikvanem","Tegelik 2019",0,30.12,2019,592
"720","Üksikvanem","Ennustatud 2019",0,26.77,2019,592
"721","Lasteta paar","Tegelik 2019",0.26,9.19,2019,592
"722","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,592
"723","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,592
"724","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,592
"725","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,592
"726","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,592
"727","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,592
"728","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,592
"729","Üksik mees","Tegelik 2019",6.03,32.75,2019,593
"730","Üksik mees","Ennustatud 2019",6.03,32.75,2019,593
"731","Üksik naine","Tegelik 2019",1.32,21.29,2019,593
"732","Üksik naine","Ennustatud 2019",1.32,21.29,2019,593
"733","Üksikvanem","Tegelik 2019",0,30.12,2019,593
"734","Üksikvanem","Ennustatud 2019",0,26.77,2019,593
"735","Lasteta paar","Tegelik 2019",0.26,9.19,2019,593
"736","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,593
"737","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,593
"738","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,593
"739","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,593
"740","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,593
"741","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,593
"742","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,593
"743","Üksik mees","Tegelik 2019",6.03,32.75,2019,594
"744","Üksik mees","Ennustatud 2019",6.03,32.75,2019,594
"745","Üksik naine","Tegelik 2019",1.32,21.29,2019,594
"746","Üksik naine","Ennustatud 2019",1.32,21.29,2019,594
"747","Üksikvanem","Tegelik 2019",0,30.12,2019,594
"748","Üksikvanem","Ennustatud 2019",0,26.77,2019,594
"749","Lasteta paar","Tegelik 2019",0.26,9.19,2019,594
"750","Lasteta paar","Ennustatud 2019",0.26,8.89,2019,594
"751","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,594
"752","Ühe lapsega paar","Ennustatud 2019",0,7.34,2019,594
"753","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,594
"754","Kahe lapsega paar","Ennustatud 2019",0,9.24,2019,594
"755","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,594
"756","Kolme ja enama lapsega paar","Ennustatud 2019",0,7.99,2019,594
"757","Üksik mees","Tegelik 2019",6.03,32.75,2019,595
